observacion_id,variante,segmento,conversion,margen,tiempo_respuesta_ms
1521,A,Nuevo,0,0.00,414
1522,B,Alto valor,0,0.00,468
1523,B,Alto valor,0,0.00,513
1524,A,Nuevo,0,0.00,450
1525,A,Alto valor,0,0.00,446
1526,A,Alto valor,0,0.00,467
1527,A,Alto valor,1,79.16,434
1528,B,Nuevo,0,0.00,553
1529,B,Nuevo,0,0.00,597
1530,A,Alto valor,0,0.00,449
1531,B,Recurrente,0,0.00,636
1532,A,Recurrente,0,0.00,395
1533,A,Recurrente,0,0.00,318
1534,A,Alto valor,1,87.52,377
1535,A,Nuevo,0,0.00,464
1536,B,Alto valor,0,0.00,410
1537,B,Recurrente,0,0.00,640
1538,B,Alto valor,1,70.27,404
1539,B,Recurrente,0,0.00,536
1540,A,Nuevo,0,0.00,396
1541,B,Alto valor,1,91.43,541
1542,B,Alto valor,1,66.45,564
1543,A,Recurrente,0,0.00,457
1544,B,Nuevo,0,0.00,579
1545,A,Recurrente,0,0.00,540
1546,A,Nuevo,0,0.00,346
1547,A,Nuevo,0,0.00,388
1548,B,Nuevo,1,54.24,489
1549,B,Recurrente,1,42.41,602
1550,A,Alto valor,1,105.02,453
1551,A,Nuevo,0,0.00,452
1552,A,Recurrente,0,0.00,396
1553,A,Nuevo,0,0.00,476
1554,B,Recurrente,1,65.74,459
1555,B,Alto valor,0,0.00,550
1556,B,Nuevo,0,0.00,570
1557,A,Alto valor,0,0.00,511
1558,A,Nuevo,0,0.00,423
1559,B,Recurrente,1,44.48,465
1560,B,Nuevo,0,0.00,462
1561,A,Nuevo,0,0.00,509
1562,A,Nuevo,0,0.00,412
1563,B,Nuevo,1,35.16,425
1564,A,Recurrente,1,27.54,441
1565,A,Alto valor,1,60.51,487
1566,B,Recurrente,0,0.00,539
1567,B,Nuevo,1,21.38,447
1568,A,Alto valor,0,0.00,498
1569,B,Nuevo,0,0.00,537
1570,B,Alto valor,0,0.00,470
1571,B,Alto valor,0,0.00,485
1572,B,Alto valor,0,0.00,533
1573,B,Alto valor,0,0.00,522
1574,B,Recurrente,0,0.00,468
1575,A,Alto valor,0,0.00,372
1576,A,Recurrente,0,0.00,376
1577,A,Alto valor,1,92.75,456
1578,A,Alto valor,0,0.00,499
1579,A,Recurrente,0,0.00,497
1580,A,Nuevo,0,0.00,348
1581,B,Nuevo,0,0.00,550
1582,B,Nuevo,0,0.00,468
1583,A,Alto valor,0,0.00,464
1584,A,Recurrente,0,0.00,408
1585,B,Nuevo,0,0.00,485
1586,B,Nuevo,1,13.81,390
1587,B,Alto valor,1,77.59,694
1588,A,Recurrente,1,54.59,496
1589,B,Alto valor,0,0.00,600
1590,A,Nuevo,0,0.00,415
1591,A,Recurrente,1,44.15,496
1592,B,Nuevo,0,0.00,433
1593,B,Recurrente,1,43.74,401
1594,B,Nuevo,0,0.00,473
1595,B,Nuevo,0,0.00,522
1596,A,Nuevo,0,0.00,350
1597,B,Alto valor,0,0.00,598
1598,A,Recurrente,0,0.00,295
1599,B,Recurrente,0,0.00,527
1600,A,Nuevo,0,0.00,393
1601,B,Recurrente,1,40.35,641
1602,A,Nuevo,0,0.00,331
1603,B,Alto valor,0,0.00,557
1604,B,Alto valor,0,0.00,530
1605,A,Alto valor,1,94.34,476
1606,A,Alto valor,1,66.84,513
1607,B,Alto valor,0,0.00,473
1608,B,Alto valor,0,0.00,523
1609,B,Alto valor,0,0.00,449
1610,A,Nuevo,0,0.00,486
1611,B,Recurrente,0,0.00,451
1612,A,Alto valor,0,0.00,415
1613,A,Nuevo,0,0.00,288
1614,A,Recurrente,0,0.00,449
1615,A,Alto valor,0,0.00,427
1616,B,Nuevo,0,0.00,522
1617,B,Recurrente,0,0.00,476
1618,B,Recurrente,0,0.00,460
1619,A,Recurrente,0,0.00,417
1620,B,Nuevo,0,0.00,608
1621,A,Nuevo,0,0.00,379
1622,B,Recurrente,0,0.00,617
1623,A,Alto valor,0,0.00,543
1624,A,Nuevo,0,0.00,420
1625,B,Recurrente,0,0.00,607
1626,B,Recurrente,0,0.00,555
1627,B,Alto valor,0,0.00,590
1628,A,Recurrente,1,44.02,501
1629,B,Nuevo,0,0.00,600
1630,A,Recurrente,0,0.00,369
1631,B,Alto valor,0,0.00,552
1632,B,Nuevo,0,0.00,557
1633,B,Alto valor,0,0.00,519
1634,B,Nuevo,0,0.00,480
1635,B,Recurrente,0,0.00,333
1636,B,Nuevo,0,0.00,452
1637,B,Nuevo,0,0.00,483
1638,A,Nuevo,0,0.00,473
1639,B,Alto valor,0,0.00,487
1640,B,Recurrente,1,41.11,477
1641,B,Nuevo,0,0.00,436
1642,B,Alto valor,1,84.35,501
1643,A,Alto valor,0,0.00,455
1644,A,Recurrente,0,0.00,326
1645,B,Alto valor,0,0.00,483
1646,A,Alto valor,0,0.00,391
1647,B,Recurrente,0,0.00,489
1648,B,Recurrente,0,0.00,528
1649,A,Nuevo,0,0.00,487
1650,B,Nuevo,0,0.00,458
1651,B,Recurrente,0,0.00,386
1652,A,Alto valor,0,0.00,431
1653,A,Recurrente,1,52.01,506
1654,A,Recurrente,1,61.49,446
1655,A,Alto valor,0,0.00,434
1656,A,Alto valor,0,0.00,477
1657,A,Recurrente,0,0.00,380
1658,B,Alto valor,0,0.00,457
1659,B,Nuevo,0,0.00,503
1660,A,Nuevo,0,0.00,504
1661,A,Alto valor,0,0.00,515
1662,B,Recurrente,0,0.00,465
1663,B,Alto valor,0,0.00,382
1664,B,Alto valor,0,0.00,351
1665,A,Nuevo,0,0.00,499
1666,A,Alto valor,0,0.00,465
1667,A,Alto valor,0,0.00,496
1668,B,Alto valor,0,0.00,519
1669,A,Nuevo,0,0.00,456
1670,A,Alto valor,0,0.00,306
1671,B,Recurrente,0,0.00,569
1672,A,Nuevo,0,0.00,530
1673,B,Recurrente,0,0.00,654
1674,A,Recurrente,0,0.00,486
1675,A,Recurrente,0,0.00,422
1676,B,Recurrente,0,0.00,546
1677,A,Recurrente,0,0.00,416
1678,B,Nuevo,0,0.00,470
1679,A,Recurrente,0,0.00,416
1680,B,Alto valor,1,76.50,513
1681,B,Recurrente,0,0.00,658
1682,A,Alto valor,1,62.61,477
1683,B,Recurrente,0,0.00,538
1684,B,Alto valor,0,0.00,496
1685,B,Recurrente,0,0.00,483
1686,A,Alto valor,0,0.00,436
1687,A,Alto valor,0,0.00,398
1688,B,Alto valor,0,0.00,426
1689,B,Alto valor,0,0.00,542
1690,A,Nuevo,0,0.00,531
1691,A,Alto valor,1,64.95,382
1692,B,Alto valor,0,0.00,504
1693,B,Recurrente,0,0.00,413
1694,A,Alto valor,0,0.00,431
1695,B,Nuevo,1,31.61,488
1696,A,Alto valor,0,0.00,429
1697,B,Recurrente,0,0.00,458
1698,A,Nuevo,0,0.00,460
1699,B,Alto valor,1,96.81,482
1700,B,Alto valor,0,0.00,521
1701,B,Recurrente,0,0.00,662
1702,A,Alto valor,1,71.33,402
1703,B,Alto valor,0,0.00,543
1704,B,Alto valor,0,0.00,374
1705,A,Recurrente,1,31.58,301
1706,B,Nuevo,0,0.00,530
1707,B,Alto valor,0,0.00,429
1708,A,Nuevo,0,0.00,417
1709,A,Alto valor,0,0.00,534
1710,B,Nuevo,0,0.00,525
1711,A,Recurrente,1,48.44,495
1712,A,Alto valor,1,73.64,425
1713,B,Recurrente,0,0.00,502
1714,A,Nuevo,0,0.00,423
1715,B,Nuevo,0,0.00,408
1716,B,Alto valor,1,98.22,410
1717,A,Recurrente,0,0.00,414
1718,A,Recurrente,0,0.00,444
1719,A,Recurrente,0,0.00,233
1720,B,Alto valor,0,0.00,429
1721,B,Alto valor,0,0.00,543
1722,B,Recurrente,0,0.00,348
1723,B,Alto valor,1,86.18,560
1724,A,Alto valor,0,0.00,534
1725,A,Nuevo,0,0.00,486
1726,A,Alto valor,1,88.55,494
1727,B,Recurrente,0,0.00,430
1728,B,Alto valor,0,0.00,336
1729,B,Recurrente,0,0.00,628
1730,A,Nuevo,0,0.00,425
1731,A,Recurrente,0,0.00,351
1732,A,Alto valor,1,75.04,528
1733,A,Alto valor,1,71.59,568
1734,B,Recurrente,0,0.00,494
1735,A,Nuevo,0,0.00,438
1736,A,Nuevo,0,0.00,340
1737,A,Nuevo,0,0.00,386
1738,B,Recurrente,0,0.00,406
1739,B,Alto valor,0,0.00,600
1740,B,Alto valor,0,0.00,619
1741,B,Recurrente,0,0.00,514
1742,B,Recurrente,1,43.22,555
1743,B,Alto valor,0,0.00,584
1744,A,Alto valor,0,0.00,427
1745,A,Alto valor,0,0.00,385
1746,A,Recurrente,1,35.13,507
1747,B,Recurrente,0,0.00,512
1748,A,Alto valor,0,0.00,422
1749,B,Recurrente,1,37.40,448
1750,B,Recurrente,0,0.00,489
1751,A,Nuevo,0,0.00,298
1752,B,Nuevo,0,0.00,439
1753,A,Nuevo,0,0.00,477
1754,A,Recurrente,1,56.55,487
1755,A,Nuevo,1,31.10,423
1756,A,Nuevo,1,21.27,271
1757,B,Nuevo,0,0.00,547
1758,A,Nuevo,0,0.00,294
1759,A,Alto valor,0,0.00,493
1760,A,Alto valor,1,76.82,432
1761,B,Recurrente,0,0.00,501
1762,B,Nuevo,0,0.00,330
1763,A,Recurrente,0,0.00,380
1764,B,Nuevo,1,42.02,492
1765,B,Alto valor,0,0.00,593
1766,B,Recurrente,0,0.00,652
1767,A,Alto valor,0,0.00,434
1768,A,Alto valor,0,0.00,393
1769,A,Alto valor,1,75.36,547
1770,A,Recurrente,1,66.21,449
1771,B,Nuevo,0,0.00,618
1772,B,Nuevo,0,0.00,448
1773,B,Recurrente,0,0.00,455
1774,A,Nuevo,0,0.00,444
1775,A,Alto valor,1,88.88,340
1776,B,Recurrente,0,0.00,360
1777,B,Alto valor,0,0.00,591
1778,A,Recurrente,0,0.00,497
1779,A,Alto valor,0,0.00,413
1780,A,Nuevo,0,0.00,328
1781,B,Nuevo,0,0.00,518
1782,A,Nuevo,0,0.00,392
1783,B,Alto valor,0,0.00,555
1784,A,Alto valor,0,0.00,460
1785,B,Recurrente,0,0.00,376
1786,B,Nuevo,1,19.19,572
1787,B,Alto valor,0,0.00,434
1788,A,Alto valor,0,0.00,425
1789,B,Alto valor,0,0.00,454
1790,B,Nuevo,0,0.00,577
1791,A,Alto valor,1,86.83,357
1792,A,Nuevo,0,0.00,450
1793,B,Alto valor,0,0.00,475
1794,B,Alto valor,0,0.00,434
1795,B,Alto valor,0,0.00,389
1796,B,Recurrente,1,52.84,561
1797,B,Alto valor,0,0.00,486
1798,A,Recurrente,0,0.00,469
1799,A,Nuevo,0,0.00,379
1800,A,Alto valor,0,0.00,430
1801,A,Recurrente,0,0.00,471
1802,A,Recurrente,0,0.00,512
1803,A,Recurrente,0,0.00,415
1804,A,Alto valor,0,0.00,585
1805,A,Recurrente,1,22.42,487
1806,A,Recurrente,0,0.00,381
1807,A,Nuevo,0,0.00,408
1808,B,Nuevo,0,0.00,534
1809,A,Recurrente,0,0.00,467
1810,B,Nuevo,1,20.56,460
1811,A,Alto valor,1,96.58,399
1812,A,Recurrente,0,0.00,425
1813,A,Nuevo,0,0.00,434
1814,A,Recurrente,0,0.00,465
1815,A,Nuevo,0,0.00,540
1816,B,Alto valor,0,0.00,699
1817,B,Nuevo,0,0.00,532
1818,A,Recurrente,1,66.24,464
1819,B,Nuevo,1,34.13,539
1820,B,Recurrente,0,0.00,522
1821,A,Recurrente,0,0.00,455
1822,A,Nuevo,0,0.00,568
1823,A,Alto valor,0,0.00,600
1824,A,Recurrente,0,0.00,282
1825,B,Alto valor,0,0.00,419
1826,B,Recurrente,0,0.00,536
1827,A,Recurrente,0,0.00,471
1828,A,Recurrente,0,0.00,394
1829,A,Recurrente,0,0.00,336
1830,A,Alto valor,0,0.00,505
1831,B,Nuevo,0,0.00,450
1832,A,Recurrente,0,0.00,448
1833,A,Recurrente,0,0.00,429
1834,A,Alto valor,0,0.00,561
1835,B,Alto valor,0,0.00,405
1836,B,Alto valor,0,0.00,456
1837,A,Recurrente,1,44.34,367
1838,A,Recurrente,0,0.00,439
1839,B,Recurrente,1,47.72,473
1840,B,Nuevo,0,0.00,369
1841,A,Alto valor,0,0.00,552
1842,A,Alto valor,0,0.00,303
1843,A,Alto valor,1,79.33,423
1844,B,Recurrente,0,0.00,551
1845,A,Alto valor,0,0.00,437
1846,B,Nuevo,0,0.00,524
1847,B,Nuevo,0,0.00,508
1848,A,Alto valor,0,0.00,318
1849,A,Recurrente,0,0.00,315
1850,B,Nuevo,0,0.00,510
1851,A,Nuevo,0,0.00,506
1852,B,Alto valor,0,0.00,349
1853,A,Recurrente,1,56.82,453
1854,B,Nuevo,0,0.00,433
1855,B,Nuevo,0,0.00,289
1856,A,Alto valor,1,82.60,463
1857,B,Recurrente,0,0.00,593
1858,B,Recurrente,0,0.00,459
1859,B,Alto valor,0,0.00,520
1860,B,Recurrente,1,58.86,374
1861,A,Recurrente,0,0.00,486
1862,A,Nuevo,0,0.00,465
1863,A,Nuevo,0,0.00,416
1864,A,Recurrente,0,0.00,439
1865,B,Alto valor,0,0.00,447
1866,B,Nuevo,0,0.00,389
1867,B,Recurrente,0,0.00,513
1868,B,Alto valor,0,0.00,453
1869,B,Alto valor,0,0.00,521
1870,A,Nuevo,0,0.00,558
1871,A,Alto valor,0,0.00,426
1872,A,Nuevo,0,0.00,409
1873,B,Nuevo,0,0.00,606
1874,B,Nuevo,0,0.00,551
1875,B,Recurrente,0,0.00,525
1876,A,Nuevo,0,0.00,517
1877,A,Alto valor,0,0.00,374
1878,A,Alto valor,0,0.00,471
1879,B,Nuevo,0,0.00,359
1880,A,Alto valor,0,0.00,503
1881,B,Recurrente,1,20.78,402
1882,A,Alto valor,1,106.99,321
1883,A,Recurrente,0,0.00,461
1884,B,Alto valor,0,0.00,374
1885,B,Alto valor,1,94.38,550
1886,B,Nuevo,0,0.00,535
1887,B,Recurrente,1,52.42,502
1888,A,Recurrente,0,0.00,452
1889,A,Alto valor,0,0.00,358
1890,B,Recurrente,0,0.00,538
1891,B,Nuevo,0,0.00,590
1892,B,Recurrente,0,0.00,506
1893,A,Alto valor,0,0.00,464
1894,A,Recurrente,0,0.00,462
1895,B,Nuevo,0,0.00,445
1896,B,Alto valor,0,0.00,581
1897,A,Alto valor,1,85.62,339
1898,B,Nuevo,0,0.00,398
1899,B,Nuevo,1,28.01,461
1900,B,Recurrente,1,39.21,483
1901,B,Nuevo,0,0.00,474
1902,B,Nuevo,0,0.00,381
1903,B,Alto valor,0,0.00,585
1904,B,Recurrente,0,0.00,592
1905,A,Nuevo,0,0.00,212
1906,A,Alto valor,1,81.91,330
1907,B,Recurrente,0,0.00,515
1908,B,Nuevo,0,0.00,367
1909,A,Nuevo,0,0.00,454
1910,B,Nuevo,0,0.00,369
1911,B,Nuevo,0,0.00,498
1912,A,Alto valor,0,0.00,337
1913,B,Recurrente,0,0.00,536
1914,A,Recurrente,0,0.00,339
1915,B,Recurrente,1,27.87,541
1916,A,Alto valor,0,0.00,429
1917,B,Recurrente,0,0.00,523
1918,A,Recurrente,0,0.00,449
1919,B,Recurrente,0,0.00,508
1920,A,Alto valor,0,0.00,659
1921,B,Nuevo,0,0.00,396
1922,A,Alto valor,0,0.00,456
1923,B,Recurrente,1,28.80,550
1924,B,Alto valor,1,86.26,422
1925,B,Recurrente,1,40.46,431
1926,B,Nuevo,1,16.22,551
1927,B,Recurrente,0,0.00,505
1928,B,Alto valor,0,0.00,553
1929,B,Nuevo,0,0.00,454
1930,B,Nuevo,0,0.00,607
1931,A,Nuevo,0,0.00,573
1932,A,Alto valor,0,0.00,388
1933,A,Alto valor,1,73.48,362
1934,B,Recurrente,0,0.00,517
1935,B,Recurrente,0,0.00,404
1936,B,Recurrente,1,36.29,490
1937,B,Nuevo,1,15.29,476
1938,A,Recurrente,0,0.00,360
1939,A,Alto valor,0,0.00,313
1940,A,Alto valor,0,0.00,531
1941,A,Nuevo,0,0.00,413
1942,B,Nuevo,0,0.00,390
1943,A,Recurrente,0,0.00,489
1944,A,Nuevo,0,0.00,435
1945,A,Alto valor,0,0.00,404
1946,B,Nuevo,0,0.00,540
1947,A,Recurrente,0,0.00,305
1948,B,Alto valor,0,0.00,541
1949,A,Nuevo,1,32.39,386
1950,A,Alto valor,0,0.00,382
1951,B,Nuevo,0,0.00,529
1952,A,Recurrente,1,57.08,426
1953,A,Alto valor,1,65.43,517
1954,A,Recurrente,0,0.00,377
1955,B,Alto valor,0,0.00,436
1956,B,Alto valor,0,0.00,525
1957,B,Recurrente,0,0.00,589
1958,A,Recurrente,0,0.00,351
1959,B,Alto valor,0,0.00,453
1960,B,Recurrente,0,0.00,599
1961,B,Recurrente,0,0.00,473
1962,A,Nuevo,0,0.00,384
1963,A,Nuevo,0,0.00,295
1964,A,Recurrente,0,0.00,333
1965,B,Alto valor,0,0.00,421
1966,B,Alto valor,0,0.00,596
1967,B,Nuevo,0,0.00,401
1968,B,Nuevo,0,0.00,519
1969,B,Recurrente,0,0.00,479
1970,A,Alto valor,1,66.19,370
1971,B,Alto valor,0,0.00,541
1972,A,Alto valor,0,0.00,333
1973,A,Recurrente,0,0.00,382
1974,A,Nuevo,0,0.00,429
1975,B,Alto valor,0,0.00,462
1976,B,Nuevo,1,17.62,397
1977,A,Alto valor,0,0.00,532
1978,A,Alto valor,0,0.00,544
1979,A,Alto valor,1,86.51,358
1980,A,Nuevo,0,0.00,456
1981,B,Alto valor,1,84.53,435
1982,B,Alto valor,0,0.00,606
1983,A,Nuevo,0,0.00,573
1984,B,Alto valor,0,0.00,521
1985,A,Nuevo,0,0.00,351
1986,B,Recurrente,0,0.00,597
1987,A,Nuevo,0,0.00,514
1988,A,Nuevo,0,0.00,443
1989,A,Nuevo,0,0.00,460
1990,A,Nuevo,0,0.00,364
1991,B,Nuevo,1,31.67,565
1992,A,Nuevo,0,0.00,404
1993,A,Nuevo,0,0.00,480
1994,A,Recurrente,0,0.00,334
1995,B,Alto valor,0,0.00,481
1996,B,Alto valor,0,0.00,600
1997,A,Nuevo,0,0.00,487
1998,A,Nuevo,0,0.00,508
1999,A,Nuevo,0,0.00,557
2000,A,Alto valor,0,0.00,413
2001,B,Nuevo,0,0.00,422
2002,A,Recurrente,0,0.00,424
2003,B,Recurrente,1,46.09,591
2004,B,Alto valor,0,0.00,472
2005,B,Nuevo,0,0.00,410
2006,B,Alto valor,0,0.00,442
2007,A,Alto valor,0,0.00,422
2008,A,Nuevo,0,0.00,502
2009,A,Recurrente,0,0.00,528
2010,A,Recurrente,0,0.00,453
2011,A,Alto valor,1,97.62,454
2012,A,Recurrente,1,32.79,426
2013,A,Recurrente,0,0.00,381
2014,B,Recurrente,0,0.00,440
2015,B,Nuevo,0,0.00,567
2016,A,Nuevo,0,0.00,371
2017,B,Recurrente,0,0.00,478
2018,A,Nuevo,0,0.00,614
2019,A,Recurrente,1,28.42,518
2020,B,Alto valor,0,0.00,470
2021,A,Recurrente,0,0.00,362
2022,A,Recurrente,0,0.00,383
2023,B,Nuevo,0,0.00,611
2024,A,Alto valor,0,0.00,454
2025,A,Recurrente,0,0.00,437
2026,B,Alto valor,0,0.00,467
2027,B,Nuevo,0,0.00,436
2028,B,Alto valor,0,0.00,516
2029,A,Recurrente,0,0.00,563
2030,A,Recurrente,1,61.40,317
2031,A,Alto valor,0,0.00,450
2032,B,Recurrente,0,0.00,393
2033,A,Nuevo,0,0.00,485
2034,A,Alto valor,0,0.00,386
2035,A,Nuevo,1,29.35,417
2036,B,Nuevo,0,0.00,447
2037,B,Alto valor,0,0.00,496
2038,A,Recurrente,1,58.74,343
2039,B,Alto valor,0,0.00,520
2040,B,Recurrente,1,64.74,453
2041,B,Recurrente,0,0.00,593
2042,B,Alto valor,0,0.00,439
2043,B,Nuevo,0,0.00,538
2044,B,Recurrente,1,41.57,375
2045,B,Nuevo,0,0.00,453
2046,A,Recurrente,0,0.00,479
2047,A,Recurrente,0,0.00,488
2048,A,Alto valor,0,0.00,340
2049,A,Recurrente,0,0.00,433
2050,B,Recurrente,0,0.00,351
2051,A,Alto valor,0,0.00,354
2052,B,Recurrente,0,0.00,390
2053,A,Nuevo,0,0.00,450
2054,B,Recurrente,0,0.00,516
2055,B,Recurrente,1,36.85,455
2056,B,Nuevo,0,0.00,504
2057,A,Nuevo,0,0.00,437
2058,A,Alto valor,0,0.00,297
2059,B,Recurrente,0,0.00,595
2060,A,Recurrente,0,0.00,416
2061,A,Recurrente,0,0.00,470
2062,B,Alto valor,1,52.71,609
2063,A,Alto valor,0,0.00,414
2064,B,Alto valor,0,0.00,547
2065,A,Alto valor,0,0.00,309
2066,B,Alto valor,0,0.00,439
2067,A,Recurrente,0,0.00,448
2068,A,Alto valor,1,102.51,399
2069,B,Recurrente,1,44.32,411
2070,B,Nuevo,0,0.00,418
2071,B,Nuevo,0,0.00,519
2072,B,Alto valor,0,0.00,413
2073,B,Alto valor,1,77.52,524
2074,B,Alto valor,0,0.00,506
2075,B,Alto valor,1,82.95,549
2076,A,Alto valor,0,0.00,434
2077,A,Recurrente,0,0.00,437
2078,A,Nuevo,0,0.00,440
2079,B,Nuevo,0,0.00,540
2080,B,Nuevo,0,0.00,477
2081,B,Alto valor,0,0.00,567
2082,A,Nuevo,1,23.63,482
2083,B,Alto valor,0,0.00,599
2084,A,Recurrente,0,0.00,232
2085,A,Alto valor,0,0.00,353
2086,B,Recurrente,0,0.00,513
2087,B,Recurrente,1,45.28,486
2088,B,Recurrente,0,0.00,379
2089,A,Alto valor,0,0.00,579
2090,A,Alto valor,0,0.00,463
2091,A,Recurrente,0,0.00,357
2092,A,Alto valor,0,0.00,343
2093,B,Nuevo,0,0.00,471
2094,B,Alto valor,0,0.00,489
2095,B,Alto valor,1,54.14,453
2096,B,Nuevo,0,0.00,398
2097,A,Alto valor,0,0.00,196
2098,A,Nuevo,0,0.00,394
2099,B,Alto valor,0,0.00,642
2100,B,Alto valor,0,0.00,439
2101,B,Nuevo,0,0.00,460
2102,B,Recurrente,1,54.29,460
2103,A,Recurrente,0,0.00,460
2104,B,Alto valor,0,0.00,519
2105,B,Nuevo,1,37.59,518
2106,B,Recurrente,0,0.00,465
2107,B,Alto valor,0,0.00,453
2108,A,Recurrente,0,0.00,313
2109,B,Recurrente,0,0.00,470
2110,A,Nuevo,0,0.00,474
2111,A,Alto valor,0,0.00,494
2112,A,Alto valor,0,0.00,415
2113,A,Alto valor,0,0.00,422
2114,A,Nuevo,1,28.54,286
2115,A,Alto valor,0,0.00,478
2116,A,Nuevo,0,0.00,539
2117,A,Nuevo,0,0.00,365
2118,A,Recurrente,0,0.00,290
2119,A,Recurrente,0,0.00,439
2120,B,Alto valor,0,0.00,375
2121,B,Alto valor,0,0.00,404
2122,A,Alto valor,0,0.00,459
2123,A,Nuevo,0,0.00,446
2124,A,Alto valor,0,0.00,351
2125,A,Alto valor,1,87.19,340
2126,A,Nuevo,0,0.00,466
2127,A,Nuevo,0,0.00,426
2128,A,Nuevo,0,0.00,515
2129,A,Nuevo,0,0.00,456
2130,B,Nuevo,0,0.00,530
2131,B,Recurrente,0,0.00,474
2132,A,Recurrente,1,37.88,402
2133,B,Alto valor,0,0.00,461
2134,B,Alto valor,0,0.00,530
2135,B,Recurrente,0,0.00,562
2136,B,Alto valor,0,0.00,549
2137,B,Alto valor,0,0.00,480
2138,B,Nuevo,0,0.00,475
2139,B,Nuevo,0,0.00,500
2140,B,Alto valor,0,0.00,492
2141,B,Alto valor,0,0.00,333
2142,B,Alto valor,0,0.00,508
2143,B,Alto valor,0,0.00,424
2144,A,Recurrente,0,0.00,362
2145,A,Recurrente,1,44.53,393
2146,B,Alto valor,0,0.00,480
2147,B,Alto valor,0,0.00,521
2148,A,Recurrente,0,0.00,463
2149,A,Nuevo,0,0.00,436
2150,A,Alto valor,0,0.00,490
2151,A,Recurrente,0,0.00,530
2152,B,Nuevo,0,0.00,400
2153,A,Nuevo,0,0.00,510
2154,B,Nuevo,0,0.00,555
2155,B,Alto valor,0,0.00,548
2156,A,Recurrente,0,0.00,477
2157,B,Recurrente,0,0.00,445
2158,A,Alto valor,0,0.00,517
2159,B,Nuevo,0,0.00,472
2160,B,Recurrente,0,0.00,397
2161,B,Alto valor,0,0.00,502
2162,B,Recurrente,1,38.64,387
2163,B,Alto valor,0,0.00,383
2164,B,Recurrente,0,0.00,403
2165,A,Alto valor,0,0.00,483
2166,A,Recurrente,0,0.00,461
2167,A,Recurrente,0,0.00,378
2168,A,Nuevo,0,0.00,437
2169,A,Nuevo,0,0.00,429
2170,A,Recurrente,0,0.00,403
2171,A,Alto valor,0,0.00,395
2172,B,Nuevo,0,0.00,362
2173,B,Alto valor,0,0.00,505
2174,B,Alto valor,0,0.00,604
2175,B,Nuevo,0,0.00,353
2176,B,Nuevo,0,0.00,502
2177,A,Recurrente,0,0.00,451
2178,A,Alto valor,0,0.00,423
2179,A,Recurrente,0,0.00,437
2180,B,Nuevo,0,0.00,535
2181,B,Recurrente,0,0.00,427
2182,A,Recurrente,1,32.25,340
2183,B,Alto valor,0,0.00,588
2184,B,Alto valor,1,48.74,454
2185,B,Alto valor,0,0.00,372
2186,B,Nuevo,0,0.00,574
2187,B,Recurrente,0,0.00,407
2188,A,Alto valor,0,0.00,441
2189,B,Recurrente,0,0.00,518
2190,B,Recurrente,0,0.00,448
2191,A,Recurrente,0,0.00,480
2192,A,Nuevo,0,0.00,403
2193,A,Alto valor,0,0.00,391
2194,B,Recurrente,0,0.00,536
2195,A,Recurrente,1,38.69,552
2196,B,Alto valor,1,96.51,443
2197,B,Alto valor,0,0.00,483
2198,A,Recurrente,0,0.00,454
2199,A,Alto valor,0,0.00,438
2200,B,Alto valor,0,0.00,445
2201,A,Nuevo,0,0.00,465
2202,B,Recurrente,0,0.00,451
2203,B,Nuevo,0,0.00,598
2204,A,Recurrente,0,0.00,413
2205,A,Recurrente,0,0.00,383
2206,A,Alto valor,1,89.73,477
2207,B,Recurrente,0,0.00,392
2208,B,Alto valor,1,89.38,459
2209,A,Nuevo,0,0.00,400
2210,A,Recurrente,0,0.00,489
2211,A,Alto valor,0,0.00,482
2212,A,Recurrente,0,0.00,386
2213,B,Nuevo,0,0.00,481
2214,B,Alto valor,0,0.00,356
2215,B,Alto valor,0,0.00,508
2216,B,Recurrente,0,0.00,628
2217,A,Recurrente,0,0.00,463
2218,B,Nuevo,0,0.00,336
2219,B,Nuevo,0,0.00,507
2220,A,Recurrente,0,0.00,499
2221,B,Alto valor,0,0.00,366
2222,B,Recurrente,1,39.85,548
2223,B,Nuevo,0,0.00,668
2224,B,Recurrente,1,38.42,507
2225,A,Nuevo,1,11.92,456
2226,B,Nuevo,0,0.00,503
2227,B,Alto valor,0,0.00,514
2228,A,Alto valor,0,0.00,408
2229,A,Recurrente,0,0.00,534
2230,B,Nuevo,0,0.00,326
2231,B,Recurrente,0,0.00,535
2232,B,Nuevo,0,0.00,433
2233,A,Recurrente,1,51.87,444
2234,A,Nuevo,0,0.00,457
2235,A,Nuevo,0,0.00,411
2236,B,Alto valor,0,0.00,460
2237,A,Alto valor,1,67.16,493
2238,B,Recurrente,0,0.00,418
2239,A,Nuevo,0,0.00,622
2240,B,Alto valor,1,94.56,521
2241,A,Recurrente,0,0.00,458
2242,A,Recurrente,0,0.00,413
2243,B,Alto valor,0,0.00,444
2244,A,Recurrente,0,0.00,391
2245,A,Alto valor,0,0.00,417
2246,A,Alto valor,1,89.17,557
2247,B,Alto valor,0,0.00,535
2248,B,Nuevo,0,0.00,404
2249,A,Nuevo,0,0.00,290
2250,B,Recurrente,0,0.00,600
2251,B,Recurrente,0,0.00,599
2252,B,Recurrente,0,0.00,517
2253,A,Alto valor,0,0.00,315
2254,B,Recurrente,0,0.00,676
2255,A,Nuevo,1,11.60,395
